2015-08-13T10:39:53	6.0	mww	-37.02	78.06	10.0	Mid Indian Ridge
2015-08-12T18:49:24	6.5	mww	-9.33	157.88	6.4	Solomon Islands
2015-08-10T04:12:15	6.6	mww	-9.34	158.05	22.0	Solomon Islands
2015-08-06T23:59:46	6.0	mww	-26.46	-178.25	269.0	South of Fiji Islands
2015-07-29T02:35:59	6.3	ms	59.89	-153.20	119.3	Southern Alaska
2015-07-27T21:41:21	7.0	mww	-2.63	138.53	48.0	Irian Jaya, Indonesia
2015-07-27T04:49:46	6.9	mww	52.38	-169.45	29.0	Fox Islands, Aleutian Islands
2015-07-18T02:27:33	7.0	mww	-10.40	165.14	11.0	Santa Cruz Islands
2015-07-16T15:16:33	6.5	mww	13.87	-58.55	20.0	North Atlantic Ocean
2015-07-10T04:12:42	6.7	mww	-9.31	158.40	12.0	Solomon Islands
2015-07-07T05:10:28	6.3	mww	43.91	147.97	49.0	Kuril Islands
2015-07-03T06:43:21	6.1	mww	10.17	125.89	32.0	Leyte, Philippines
2015-07-03T01:07:47	6.4	mww	37.46	78.15	20.0	Southern Xinjiang, China
2015-07-01T19:35:21	6.0	mww	-10.99	162.56	12.0	Solomon Islands
2015-06-30T03:39:29	6.0	mww	-5.45	151.55	43.0	New Britain Region, P.N.G.
2015-06-25T18:45:57	6.0	mww	-32.07	-178.32	10.0	South of Kermadec Islands
2015-06-23T12:18:30	6.5	mww	27.74	139.73	460.0	Bonin Islands, Japan Region
2015-06-21T21:28:16	6.0	mww	-20.43	-178.33	562.6	Fiji Islands Region
2015-06-20T02:10:07	6.4	mww	-36.36	-73.81	11.0	Near Coast of Central Chile
2015-06-17T12:51:32	7.0	mww	-35.36	-17.16	10.0	Southern Mid Atlantic Ridge
2015-06-12T11:07:08	6.0	mww	-15.68	-173.01	48.0	Tonga Islands
2015-06-10T13:52:09	6.0	mww	-22.40	-68.43	124.0	Northern Chile
2015-06-08T06:01:08	6.1	mww	41.56	142.03	42.0	Hokkaido, Japan Region
2015-06-04T23:15:43	6.0	mww	5.99	116.54	10.0	Borneo
2015-05-30T18:49:07	6.2	mww	30.79	142.97	6.0	Southeast of Honshu, Japan
2015-05-30T17:18:35	6.0	mwc	-15.72	-173.38	10.0	Tonga Islands
2015-05-30T11:23:02	7.8	mww	27.84	140.49	664.0	Bonin Islands, Japan Region
2015-05-29T07:00:09	6.7	ms	56.59	-156.43	72.6	Alaska Peninsula
2015-05-24T14:38:59	6.2	mww	-19.39	-175.96	10.0	Tonga Islands
2015-05-24T04:53:23	6.3	mww	-16.86	-14.17	10.0	Southern Mid Atlantic Ridge
2015-05-22T23:59:33	6.8	mww	-11.11	163.22	10.0	Solomon Islands
2015-05-22T21:45:19	6.9	mww	-11.06	163.70	11.2	Solomon Islands
2015-05-20T22:48:53	6.8	mww	-10.88	164.17	11.0	Santa Cruz Islands Region
2015-05-20T00:30:54	6.0	mww	-19.30	-175.52	203.0	Tonga Islands
2015-05-19T15:25:21	6.7	mww	-54.33	-132.16	7.2	Pacific Antarctic Ridge
2015-05-15T20:26:56	6.0	mww	-2.54	102.22	151.0	Southern Sumatra, Indonesia
2015-05-12T21:12:58	6.8	mww	38.91	142.03	35.0	Near East Coast of Honshu, Japan
2015-05-12T07:36:54	6.3	mww	27.63	86.16	15.0	Nepal
2015-05-12T07:05:19	7.3	mww	27.81	86.07	15.0	Nepal
2015-05-10T21:25:46	6.0	mww	31.24	142.02	6.0	Southeast of Honshu, Japan
2015-05-07T07:10:19	7.1	mww	-7.22	154.56	10.0	Solomon Islands
2015-05-05T01:44:06	7.5	mww	-5.46	151.88	55.0	New Britain Region, P.N.G.
2015-05-03T22:32:39	6.0	mww	-5.63	151.68	24.0	New Britain Region, P.N.G.
2015-05-01T08:06:52	6.0	mb	-5.49	151.87	35.0	New Britain Region, P.N.G.
2015-05-01T08:06:03	6.8	mww	-5.20	151.78	44.0	New Britain Region, P.N.G.
2015-04-30T10:45:02	6.7	mww	-5.38	151.77	31.0	New Britain Region, P.N.G.
2015-04-28T16:39:39	6.1	mww	-20.89	-178.63	581.0	Fiji Islands Region
2015-04-26T07:09:10	6.7	mww	27.77	86.02	22.9	Nepal
2015-04-25T06:45:21	6.6	mww	28.22	84.82	10.0	Nepal
2015-04-25T06:15:22	6.1	mb	27.63	85.54	10.0	Nepal
2015-04-25T06:11:25	7.8	mww	28.23	84.73	8.2	Nepal
2015-04-24T13:56:15	6.2	mww	51.61	-130.77	8.0	Queen Charlotte Islands Region
2015-04-24T03:36:42	6.1	mww	-42.06	173.01	48.0	South Island, New Zealand
2015-04-22T22:57:15	6.2	mww	-12.04	166.43	72.0	Santa Cruz Islands
2015-04-20T12:00:00	6.1	mww	24.05	122.45	29.0	Taiwan Region
2015-04-20T11:45:13	6.0	mww	24.09	122.45	29.0	Taiwan Region
2015-04-20T01:42:58	6.4	mww	24.20	122.32	29.0	Taiwan Region
2015-04-17T15:52:51	6.5	mww	-15.88	-178.60	10.0	Fiji Islands Region
2015-04-16T18:07:43	6.0	mww	35.19	26.82	20.0	Crete, Greece
2015-04-07T00:46:21	6.3	mww	-15.17	-173.22	30.0	Tonga Islands
2015-03-31T12:18:24	6.0	mww	-4.89	152.49	39.0	New Britain Region, P.N.G.
